return_id,order_id,product_id,category,return_date,return_reason,refund_amount,country
RET2514,ORD122176,PRD1020,Watches,2024-07-04,Defective item,412.66,United States
RET2515,ORD122184,PRD1030,Scarves,2023-07-09,Wrong size,106.99,United Kingdom
RET2516,ORD122194,PRD1010,Jewellery,2023-02-23,Not as described,91.88,United States
RET2517,ORD122197,PRD1009,Jewellery,2024-03-25,Changed mind,25.56,United States
RET2518,ORD122211,PRD1005,Bags,2022-11-18,Not as described,50.66,United Kingdom
RET2519,ORD122212,PRD1004,Bags,2024-10-28,Changed mind,136.77,Australia
RET2520,ORD122220,PRD1026,Sunglasses,2024-07-29,Wrong size,148.49,United States
RET2521,ORD122236,PRD1015,Jewellery,2023-04-16,Not as described,33.82,United States
RET2522,ORD122254,PRD1023,Sunglasses,2023-04-17,Better price found,120.94,United Kingdom
RET2523,ORD122259,PRD1030,Scarves,2022-05-13,Changed mind,106.99,United States
RET2524,ORD122271,PRD1008,Bags,2024-05-22,Wrong size,51.34,United States
RET2525,ORD122273,PRD1012,Jewellery,2023-03-05,Wrong size,157.31,Australia
RET2526,ORD122309,PRD1003,Bags,2023-08-18,Wrong size,87.9,United States
RET2527,ORD122318,PRD1003,Bags,2023-07-18,Defective item,87.9,Canada
RET2528,ORD122330,PRD1032,Belts,2024-02-19,Better price found,69.94,United Kingdom
RET2529,ORD122336,PRD1029,Scarves,2024-05-08,Changed mind,113.0,United States
RET2530,ORD122352,PRD1033,Belts,2024-02-26,Gift return,86.54,United Kingdom
RET2531,ORD122362,PRD1019,Watches,2023-03-02,Gift return,394.01,United States
RET2532,ORD122367,PRD1011,Jewellery,2023-10-10,Not as described,79.96,United States
RET2533,ORD122369,PRD1016,Jewellery,2023-05-01,Changed mind,23.57,United Kingdom
RET2534,ORD122374,PRD1029,Scarves,2022-02-21,Gift return,113.0,United States
RET2535,ORD122379,PRD1006,Bags,2024-10-05,Defective item,45.21,United States
RET2536,ORD122388,PRD1021,Watches,2024-01-26,Wrong size,210.92,Australia
RET2537,ORD122417,PRD1016,Jewellery,2023-12-23,Wrong size,23.57,United States
RET2538,ORD122423,PRD1028,Scarves,2023-09-19,Gift return,92.58,United Kingdom
RET2539,ORD122425,PRD1003,Bags,2024-06-01,Changed mind,87.9,United States
RET2540,ORD122430,PRD1005,Bags,2024-09-21,Defective item,50.66,United States
RET2541,ORD122451,PRD1027,Sunglasses,2024-05-24,Changed mind,35.64,Canada
RET2542,ORD122459,PRD1004,Bags,2023-12-07,Better price found,136.77,United States
RET2543,ORD122495,PRD1017,Watches,2022-08-27,Defective item,330.2,United States
RET2544,ORD122540,PRD1022,Watches,2022-10-05,Wrong size,111.06,United States
RET2545,ORD122543,PRD1023,Sunglasses,2024-03-07,Not as described,120.94,Canada
RET2546,ORD122555,PRD1018,Watches,2024-04-10,Wrong size,289.08,United States
RET2547,ORD122586,PRD1004,Bags,2023-07-22,Defective item,136.77,Canada
RET2548,ORD122589,PRD1012,Jewellery,2023-01-10,Defective item,157.31,Australia
RET2549,ORD122607,PRD1007,Bags,2022-02-03,Gift return,128.67,Canada
RET2550,ORD122611,PRD1027,Sunglasses,2024-04-30,Defective item,35.64,Canada
RET2551,ORD122630,PRD1003,Bags,2022-05-03,Defective item,87.9,United Kingdom
RET2552,ORD122634,PRD1022,Watches,2022-07-24,Not as described,111.06,Canada
RET2553,ORD122641,PRD1005,Bags,2023-03-02,Better price found,50.66,Australia
RET2554,ORD122642,PRD1021,Watches,2022-06-23,Wrong size,210.92,United States
RET2555,ORD122646,PRD1023,Sunglasses,2023-02-23,Changed mind,120.94,United States
RET2556,ORD122647,PRD1003,Bags,2022-05-05,Defective item,87.9,Canada
RET2557,ORD122658,PRD1022,Watches,2023-06-06,Not as described,111.06,Canada
RET2558,ORD122665,PRD1002,Bags,2022-05-19,Wrong size,259.42,United Kingdom
RET2559,ORD122682,PRD1002,Bags,2023-11-30,Changed mind,259.42,Australia
RET2560,ORD122683,PRD1007,Bags,2022-11-05,Wrong size,128.67,Australia
RET2561,ORD122704,PRD1013,Jewellery,2023-11-08,Wrong size,28.54,United Kingdom
RET2562,ORD122719,PRD1006,Bags,2022-09-21,Defective item,45.21,United Kingdom
RET2563,ORD122740,PRD1029,Scarves,2024-01-03,Changed mind,113.0,United Kingdom
RET2564,ORD122742,PRD1017,Watches,2022-07-30,Not as described,330.2,United Kingdom
RET2565,ORD122748,PRD1017,Watches,2023-02-18,Wrong size,330.2,United Kingdom
RET2566,ORD122775,PRD1002,Bags,2023-07-29,Wrong size,259.42,United States
RET2567,ORD122781,PRD1001,Bags,2022-12-31,Gift return,148.0,United States
RET2568,ORD122802,PRD1020,Watches,2023-12-07,Wrong size,412.66,United Kingdom
RET2569,ORD122833,PRD1025,Sunglasses,2024-09-24,Changed mind,69.07,United States
RET2570,ORD122866,PRD1013,Jewellery,2023-12-05,Not as described,28.54,United Kingdom
RET2571,ORD122890,PRD1031,Belts,2024-01-06,Changed mind,24.77,Canada
RET2572,ORD122907,PRD1004,Bags,2022-02-25,Wrong size,136.77,United States
RET2573,ORD122909,PRD1008,Bags,2023-01-16,Defective item,51.34,United Kingdom
RET2574,ORD122996,PRD1006,Bags,2024-10-12,Changed mind,45.21,United States
RET2575,ORD123002,PRD1003,Bags,2024-02-23,Defective item,87.9,Australia
RET2576,ORD123021,PRD1025,Sunglasses,2023-06-19,Better price found,69.07,United States
RET2577,ORD123041,PRD1007,Bags,2024-06-05,Not as described,128.67,Australia
RET2578,ORD123070,PRD1002,Bags,2023-03-15,Not as described,259.42,United States
RET2579,ORD123094,PRD1003,Bags,2022-08-05,Wrong size,87.9,United States
RET2580,ORD123097,PRD1012,Jewellery,2024-09-14,Wrong size,157.31,Australia
RET2581,ORD123101,PRD1016,Jewellery,2024-01-13,Not as described,23.57,Canada
RET2582,ORD123122,PRD1007,Bags,2024-08-22,Wrong size,128.67,United States
RET2583,ORD123137,PRD1006,Bags,2023-12-23,Wrong size,45.21,United Kingdom
RET2584,ORD123142,PRD1027,Sunglasses,2022-12-14,Changed mind,35.64,Canada
RET2585,ORD123156,PRD1033,Belts,2024-08-18,Wrong size,86.54,United States
RET2586,ORD123168,PRD1024,Sunglasses,2022-08-22,Wrong size,76.03,United States
RET2587,ORD123175,PRD1013,Jewellery,2023-01-09,Wrong size,28.54,United States
RET2588,ORD123198,PRD1007,Bags,2023-12-16,Changed mind,128.67,United States
RET2589,ORD123201,PRD1017,Watches,2022-05-11,Not as described,330.2,Canada
RET2590,ORD123209,PRD1006,Bags,2024-04-12,Wrong size,45.21,United States
RET2591,ORD123214,PRD1018,Watches,2023-03-06,Better price found,289.08,United States
RET2592,ORD123231,PRD1024,Sunglasses,2024-10-03,Defective item,76.03,United Kingdom
RET2593,ORD123231,PRD1027,Sunglasses,2024-10-18,Changed mind,35.64,United Kingdom
RET2594,ORD123237,PRD1030,Scarves,2022-12-03,Changed mind,106.99,Australia
RET2595,ORD123246,PRD1001,Bags,2022-12-04,Not as described,148.0,United States
RET2596,ORD123273,PRD1014,Jewellery,2023-07-14,Gift return,109.25,United States
RET2597,ORD123329,PRD1024,Sunglasses,2023-03-27,Changed mind,76.03,United States
RET2598,ORD123340,PRD1026,Sunglasses,2023-11-18,Changed mind,148.49,Canada
RET2599,ORD123351,PRD1019,Watches,2023-12-15,Wrong size,394.01,Canada
RET2600,ORD123367,PRD1025,Sunglasses,2023-12-03,Wrong size,69.07,United Kingdom
RET2601,ORD123369,PRD1004,Bags,2022-12-23,Defective item,136.77,Canada
RET2602,ORD123369,PRD1030,Scarves,2022-12-16,Not as described,106.99,Canada
RET2603,ORD123387,PRD1022,Watches,2024-02-28,Defective item,111.06,United States
RET2604,ORD123390,PRD1021,Watches,2023-09-30,Wrong size,210.92,United States
RET2605,ORD123398,PRD1015,Jewellery,2022-11-01,Defective item,33.82,Canada
RET2606,ORD123411,PRD1019,Watches,2022-12-07,Wrong size,394.01,United Kingdom
RET2607,ORD123425,PRD1007,Bags,2022-07-16,Better price found,128.67,Canada
RET2608,ORD123426,PRD1012,Jewellery,2024-10-27,Better price found,157.31,Australia
RET2609,ORD123444,PRD1006,Bags,2023-07-26,Better price found,45.21,United States
RET2610,ORD123452,PRD1010,Jewellery,2023-01-05,Not as described,91.88,United Kingdom
RET2611,ORD123453,PRD1018,Watches,2023-07-22,Wrong size,289.08,United Kingdom
RET2612,ORD123455,PRD1025,Sunglasses,2024-05-27,Defective item,69.07,United States
RET2613,ORD123456,PRD1004,Bags,2022-08-27,Defective item,136.77,United Kingdom
RET2614,ORD123457,PRD1015,Jewellery,2022-12-28,Changed mind,33.82,United Kingdom
RET2615,ORD123470,PRD1012,Jewellery,2022-07-06,Wrong size,157.31,United States
RET2616,ORD123484,PRD1001,Bags,2022-12-01,Wrong size,148.0,Canada
RET2617,ORD123497,PRD1027,Sunglasses,2023-01-20,Wrong size,35.64,United States
RET2618,ORD123506,PRD1006,Bags,2023-01-08,Wrong size,45.21,United States
RET2619,ORD123522,PRD1008,Bags,2024-05-10,Defective item,51.34,United States
RET2620,ORD123532,PRD1032,Belts,2022-12-29,Wrong size,69.94,United Kingdom
RET2621,ORD123541,PRD1007,Bags,2022-12-27,Not as described,128.67,United States
RET2622,ORD123543,PRD1012,Jewellery,2022-03-25,Wrong size,157.31,United Kingdom
RET2623,ORD123544,PRD1012,Jewellery,2023-11-24,Gift return,157.31,United States
RET2624,ORD123566,PRD1006,Bags,2023-11-27,Defective item,45.21,Australia
RET2625,ORD123600,PRD1030,Scarves,2022-05-25,Defective item,106.99,United States
RET2626,ORD123612,PRD1018,Watches,2023-07-21,Wrong size,289.08,Canada
RET2627,ORD123633,PRD1019,Watches,2024-04-25,Defective item,394.01,United States
RET2628,ORD123637,PRD1033,Belts,2024-09-11,Not as described,86.54,United States
RET2629,ORD123642,PRD1002,Bags,2024-03-20,Wrong size,259.42,Australia
RET2630,ORD123673,PRD1021,Watches,2022-05-01,Not as described,210.92,United States
RET2631,ORD123682,PRD1007,Bags,2024-07-14,Not as described,128.67,United States
RET2632,ORD123686,PRD1021,Watches,2023-08-26,Gift return,210.92,United States
RET2633,ORD123709,PRD1002,Bags,2024-09-03,Not as described,259.42,Canada
RET2634,ORD123710,PRD1022,Watches,2023-01-04,Wrong size,111.06,Australia
RET2635,ORD123712,PRD1008,Bags,2022-09-06,Wrong size,51.34,United States
RET2636,ORD123728,PRD1014,Jewellery,2022-12-24,Wrong size,109.25,United States
RET2637,ORD123766,PRD1027,Sunglasses,2023-01-12,Changed mind,35.64,United States
RET2638,ORD123773,PRD1002,Bags,2022-11-07,Better price found,259.42,United States
RET2639,ORD123773,PRD1007,Bags,2022-11-04,Defective item,128.67,United States
RET2640,ORD123783,PRD1016,Jewellery,2024-05-18,Wrong size,23.57,Canada
RET2641,ORD123799,PRD1009,Jewellery,2023-04-20,Changed mind,25.56,Australia
RET2642,ORD123807,PRD1007,Bags,2023-01-24,Changed mind,128.67,United Kingdom
RET2643,ORD123844,PRD1019,Watches,2022-01-31,Changed mind,394.01,United Kingdom
RET2644,ORD123854,PRD1003,Bags,2022-09-18,Not as described,87.9,Australia
RET2645,ORD123858,PRD1007,Bags,2022-06-22,Not as described,128.67,Australia
RET2646,ORD123864,PRD1017,Watches,2024-02-05,Changed mind,330.2,Australia
RET2647,ORD123892,PRD1026,Sunglasses,2023-12-06,Defective item,148.49,United States
RET2648,ORD123896,PRD1018,Watches,2024-01-01,Defective item,289.08,United Kingdom
RET2649,ORD123910,PRD1033,Belts,2023-11-04,Defective item,86.54,Australia
RET2650,ORD123939,PRD1003,Bags,2023-12-15,Not as described,87.9,United States
RET2651,ORD123939,PRD1006,Bags,2023-12-16,Defective item,45.21,United States
RET2652,ORD123950,PRD1025,Sunglasses,2023-12-31,Wrong size,69.07,United States
RET2653,ORD124001,PRD1007,Bags,2023-12-30,Not as described,128.67,United States
RET2654,ORD124007,PRD1005,Bags,2023-04-07,Not as described,50.66,United States
RET2655,ORD124015,PRD1012,Jewellery,2024-03-05,Wrong size,157.31,United States
RET2656,ORD124023,PRD1023,Sunglasses,2022-07-14,Defective item,120.94,United Kingdom
RET2657,ORD124026,PRD1026,Sunglasses,2022-09-16,Changed mind,148.49,United States
RET2658,ORD124050,PRD1026,Sunglasses,2022-03-31,Wrong size,148.49,Australia
RET2659,ORD124078,PRD1024,Sunglasses,2022-10-11,Not as described,76.03,United States
RET2660,ORD124135,PRD1027,Sunglasses,2023-04-20,Wrong size,35.64,United States
RET2661,ORD124149,PRD1007,Bags,2024-01-15,Gift return,128.67,Australia
RET2662,ORD124158,PRD1027,Sunglasses,2023-08-07,Changed mind,35.64,United States
RET2663,ORD124229,PRD1025,Sunglasses,2022-12-01,Defective item,69.07,United Kingdom
RET2664,ORD124232,PRD1008,Bags,2023-01-25,Not as described,51.34,United States
RET2665,ORD124251,PRD1032,Belts,2022-04-07,Wrong size,69.94,United States
RET2666,ORD124268,PRD1015,Jewellery,2024-08-22,Better price found,33.82,United States
RET2667,ORD124272,PRD1008,Bags,2024-08-26,Wrong size,51.34,United Kingdom
RET2668,ORD124284,PRD1006,Bags,2023-06-07,Wrong size,45.21,United States
RET2669,ORD124326,PRD1027,Sunglasses,2024-04-05,Better price found,35.64,Canada
RET2670,ORD124362,PRD1019,Watches,2024-04-30,Defective item,394.01,United States
RET2671,ORD124364,PRD1016,Jewellery,2022-11-25,Defective item,23.57,United States
RET2672,ORD124366,PRD1012,Jewellery,2022-07-13,Defective item,157.31,Australia
RET2673,ORD124381,PRD1030,Scarves,2022-10-27,Defective item,106.99,United States
RET2674,ORD124403,PRD1004,Bags,2022-05-15,Changed mind,136.77,Canada
RET2675,ORD124404,PRD1003,Bags,2022-03-30,Wrong size,87.9,United States
RET2676,ORD124441,PRD1027,Sunglasses,2023-03-24,Changed mind,35.64,United Kingdom
RET2677,ORD124444,PRD1008,Bags,2024-06-10,Defective item,51.34,United States
RET2678,ORD124446,PRD1002,Bags,2022-11-10,Defective item,259.42,United Kingdom
RET2679,ORD124458,PRD1001,Bags,2022-06-05,Better price found,148.0,Australia
RET2680,ORD124463,PRD1009,Jewellery,2023-09-08,Not as described,25.56,Australia
RET2681,ORD124499,PRD1014,Jewellery,2024-01-29,Defective item,109.25,United Kingdom
RET2682,ORD124513,PRD1024,Sunglasses,2023-08-20,Wrong size,76.03,United Kingdom
RET2683,ORD124531,PRD1024,Sunglasses,2022-05-19,Gift return,76.03,United Kingdom
RET2684,ORD124560,PRD1008,Bags,2022-08-21,Changed mind,51.34,United States
RET2685,ORD124585,PRD1008,Bags,2024-08-31,Defective item,51.34,United States
RET2686,ORD124614,PRD1011,Jewellery,2022-03-06,Wrong size,79.96,United Kingdom
RET2687,ORD124618,PRD1026,Sunglasses,2022-11-05,Wrong size,148.49,United States
RET2688,ORD124620,PRD1006,Bags,2023-03-26,Not as described,45.21,United States
RET2689,ORD124631,PRD1016,Jewellery,2022-12-24,Better price found,23.57,United Kingdom
RET2690,ORD124637,PRD1013,Jewellery,2023-05-31,Defective item,28.54,United States
RET2691,ORD124665,PRD1019,Watches,2022-03-01,Wrong size,394.01,United States
RET2692,ORD124690,PRD1028,Scarves,2023-09-16,Defective item,92.58,United States
RET2693,ORD124695,PRD1006,Bags,2022-05-29,Changed mind,45.21,United States
RET2694,ORD124735,PRD1011,Jewellery,2023-01-18,Defective item,79.96,United States
RET2695,ORD124755,PRD1001,Bags,2022-10-17,Defective item,148.0,United States
RET2696,ORD124760,PRD1007,Bags,2023-12-02,Wrong size,128.67,Canada
RET2697,ORD124793,PRD1005,Bags,2024-08-04,Wrong size,50.66,United States
RET2698,ORD124798,PRD1002,Bags,2022-12-30,Wrong size,259.42,United Kingdom
RET2699,ORD124808,PRD1031,Belts,2023-11-04,Wrong size,24.77,United Kingdom
RET2700,ORD124816,PRD1033,Belts,2022-03-30,Wrong size,86.54,United States
RET2701,ORD124831,PRD1016,Jewellery,2023-03-03,Wrong size,23.57,United States
RET2702,ORD124843,PRD1001,Bags,2023-10-14,Wrong size,148.0,United States
RET2703,ORD124847,PRD1003,Bags,2022-11-30,Wrong size,87.9,Canada
RET2704,ORD124877,PRD1003,Bags,2023-11-25,Changed mind,87.9,United Kingdom
RET2705,ORD124880,PRD1001,Bags,2024-01-03,Changed mind,148.0,Canada
RET2706,ORD124893,PRD1001,Bags,2023-03-09,Not as described,148.0,United States
RET2707,ORD124898,PRD1004,Bags,2023-11-06,Defective item,136.77,United Kingdom
RET2708,ORD124913,PRD1010,Jewellery,2023-08-06,Wrong size,91.88,United States
RET2709,ORD124950,PRD1007,Bags,2024-08-13,Wrong size,128.67,Australia
RET2710,ORD124955,PRD1025,Sunglasses,2023-04-05,Changed mind,69.07,United States
RET2711,ORD124964,PRD1005,Bags,2023-07-20,Gift return,50.66,Canada
RET2712,ORD124986,PRD1030,Scarves,2022-05-03,Defective item,106.99,Canada
RET2713,ORD125018,PRD1024,Sunglasses,2023-03-06,Not as described,76.03,United Kingdom
RET2714,ORD125025,PRD1003,Bags,2022-11-06,Changed mind,87.9,United Kingdom
RET2715,ORD125031,PRD1017,Watches,2023-12-01,Changed mind,330.2,United States
RET2716,ORD125031,PRD1028,Scarves,2023-12-02,Defective item,92.58,United States
RET2717,ORD125062,PRD1017,Watches,2024-01-06,Better price found,330.2,United States
RET2718,ORD125082,PRD1010,Jewellery,2023-03-18,Wrong size,91.88,United Kingdom
RET2719,ORD125127,PRD1004,Bags,2023-12-27,Not as described,136.77,United States
RET2720,ORD125132,PRD1021,Watches,2024-06-27,Changed mind,210.92,United States
RET2721,ORD125134,PRD1010,Jewellery,2023-01-29,Defective item,91.88,United States
RET2722,ORD125147,PRD1016,Jewellery,2022-11-28,Not as described,23.57,Australia
RET2723,ORD125152,PRD1026,Sunglasses,2023-08-10,Wrong size,148.49,Canada
RET2724,ORD125207,PRD1025,Sunglasses,2024-10-10,Wrong size,69.07,Canada
RET2725,ORD125209,PRD1001,Bags,2024-03-19,Defective item,148.0,United States
RET2726,ORD125228,PRD1004,Bags,2022-11-19,Wrong size,136.77,United Kingdom
RET2727,ORD125232,PRD1017,Watches,2024-03-10,Wrong size,330.2,United States
RET2728,ORD125268,PRD1001,Bags,2022-06-13,Wrong size,148.0,Canada
RET2729,ORD125287,PRD1006,Bags,2023-05-08,Wrong size,45.21,United Kingdom
RET2730,ORD125296,PRD1012,Jewellery,2024-04-06,Changed mind,157.31,United States
RET2731,ORD125297,PRD1010,Jewellery,2024-10-02,Changed mind,91.88,United States
RET2732,ORD125301,PRD1021,Watches,2022-04-02,Wrong size,210.92,United Kingdom
RET2733,ORD125301,PRD1019,Watches,2022-04-15,Changed mind,394.01,United Kingdom
RET2734,ORD125356,PRD1015,Jewellery,2024-07-30,Wrong size,33.82,United Kingdom
RET2735,ORD125398,PRD1011,Jewellery,2023-07-05,Changed mind,79.96,Australia
RET2736,ORD125404,PRD1031,Belts,2024-10-24,Defective item,24.77,United States
RET2737,ORD125438,PRD1003,Bags,2022-06-16,Defective item,87.9,United States
RET2738,ORD125441,PRD1019,Watches,2023-09-13,Wrong size,394.01,United States
RET2739,ORD125458,PRD1016,Jewellery,2023-07-21,Not as described,23.57,Canada
RET2740,ORD125466,PRD1008,Bags,2022-08-24,Wrong size,51.34,Canada
RET2741,ORD125479,PRD1026,Sunglasses,2024-03-14,Better price found,148.49,United States
RET2742,ORD125486,PRD1019,Watches,2023-12-05,Not as described,394.01,United States
RET2743,ORD125490,PRD1006,Bags,2022-08-18,Defective item,45.21,United States
RET2744,ORD125510,PRD1003,Bags,2022-08-02,Defective item,87.9,United Kingdom
RET2745,ORD125515,PRD1007,Bags,2023-06-28,Gift return,128.67,United States
RET2746,ORD125532,PRD1022,Watches,2024-01-06,Defective item,111.06,United Kingdom
RET2747,ORD125551,PRD1026,Sunglasses,2022-12-21,Gift return,148.49,United Kingdom
RET2748,ORD125578,PRD1004,Bags,2022-02-14,Changed mind,136.77,United States
RET2749,ORD125581,PRD1029,Scarves,2023-07-13,Wrong size,113.0,Australia
RET2750,ORD125583,PRD1012,Jewellery,2023-03-27,Wrong size,157.31,United States
RET2751,ORD125583,PRD1032,Belts,2023-03-27,Not as described,69.94,United States
RET2752,ORD125586,PRD1002,Bags,2024-02-12,Not as described,259.42,United States
RET2753,ORD125620,PRD1001,Bags,2023-10-13,Gift return,148.0,United States
RET2754,ORD125642,PRD1011,Jewellery,2023-03-10,Changed mind,79.96,United States
RET2755,ORD125660,PRD1025,Sunglasses,2024-01-11,Wrong size,69.07,United States
RET2756,ORD125664,PRD1022,Watches,2022-11-10,Defective item,111.06,United States
RET2757,ORD125664,PRD1026,Sunglasses,2022-11-27,Wrong size,148.49,United States
RET2758,ORD125665,PRD1027,Sunglasses,2024-01-19,Changed mind,35.64,United States
RET2759,ORD125703,PRD1004,Bags,2023-10-04,Gift return,136.77,Canada
RET2760,ORD125703,PRD1022,Watches,2023-10-01,Not as described,111.06,Canada
RET2761,ORD125749,PRD1002,Bags,2022-06-18,Defective item,259.42,Canada
RET2762,ORD125755,PRD1023,Sunglasses,2022-06-13,Wrong size,120.94,Canada
RET2763,ORD125764,PRD1004,Bags,2023-09-13,Wrong size,136.77,Canada
RET2764,ORD125819,PRD1008,Bags,2024-08-31,Defective item,51.34,Canada
RET2765,ORD125823,PRD1001,Bags,2023-07-16,Changed mind,148.0,United States
RET2766,ORD125831,PRD1007,Bags,2022-10-11,Changed mind,128.67,United Kingdom
RET2767,ORD125844,PRD1008,Bags,2022-03-02,Gift return,51.34,United States
